player_id,player,role,role_source,archetype,confidence,n_target,n_eff,xg_target,seasons_used,target_season
14229,Noam Obougou,FW,shot-profile,low-volume FW,0.081,0,2.0,0.0,2526,2627
14500,Andrés Antañón,FW,understat,low-volume FW,0.103,1,2.0,0.13,2526+2627,2627
14813,Souleymane Faye,FW,shot-profile,low-volume FW,0.036,2,2.0,0.15,2627,2627
14924,Yeremay Hernández,FW,shot-profile,low-volume FW,0.271,2,2.0,0.19,2627,2627
14937,Ismael Saibari,FW,understat,low-volume FW,0.191,2,2.0,0.11,2627,2627
14959,Stefano Marino,FW,understat,low-volume FW,0.37,2,2.0,0.16,2627,2627
14990,Giannis Konstantelias,FW,understat,low-volume FW,0.057,2,2.0,0.19,2627,2627
15030,Ayase Ueda,FW,fc26,low-volume FW,0.237,2,2.0,0.65,2627,2627
700,Willian,FW,understat,low-volume FW,0.505,0,1.8,0.0,2425,2627
3208,Óscar Trejo,FW,understat,low-volume FW,0.031,0,1.8,0.0,2425+2526,2627
3667,Nabil Fekir,FW,understat,low-volume FW,0.154,0,1.8,0.0,2425,2627
6827,Bobby Reid,FW,understat,low-volume FW,0.163,0,1.8,0.0,2425,2627
11498,Mirko Maric,FW,understat,low-volume FW,0.176,0,1.8,0.0,2425,2627
12342,Brenner,FW,understat,low-volume FW,0.205,0,1.8,0.0,2425,2627
13312,Hafiz Ibrahim,FW,understat,low-volume FW,0.098,0,1.8,0.0,2425,2627
5677,Florent Mollet,FW,understat,low-volume FW,0.185,0,1.5,0.0,2425,2627
6470,José Arnáiz,FW,understat,low-volume FW,0.168,0,1.5,0.0,2425,2627
7420,Miguel Almirón,FW,understat,low-volume FW,0.068,0,1.5,0.0,2425,2627
7765,Thomas Delaine,FW,understat,low-volume FW,0.269,0,1.5,0.0,2526,2627
9133,Youssoufa Moukoko,FW,understat,low-volume FW,0.182,0,1.5,0.0,2425,2627
11295,David Datro Fofana,FW,understat,low-volume FW,0.491,0,1.5,0.0,2526,2627
11701,Zeki Amdouni,FW,understat,low-volume FW,0.092,0,1.5,0.0,2526,2627
12134,Moritz-Broni Kwarteng,FW,understat,low-volume FW,0.393,0,1.5,0.0,2425,2627
12183,Jeremy Sebas,FW,understat,low-volume FW,0.093,0,1.5,0.0,2425,2627
12722,Gabriel Misehouy,FW,understat,low-volume FW,0.0,0,1.5,0.0,2425,2627
13281,Bernard Nguene,FW,fc26,low-volume FW,0.097,0,1.5,0.0,2526,2627
13398,Jeremy Agbonifo,FW,understat,low-volume FW,0.108,0,1.5,0.0,2425,2627
13435,Kazeem Olaigbe,FW,understat,low-volume FW,0.263,0,1.5,0.0,2425,2627
13810,Brian Madjo,FW,understat,low-volume FW,0.334,0,1.5,0.0,2526,2627
13932,Riccardo Braschi,FW,understat,low-volume FW,0.115,0,1.5,0.0,2526,2627
14033,Mayckel Lahdo,FW,understat,low-volume FW,0.12,0,1.5,0.0,2526,2627
14046,Lorran,FW,shot-profile,low-volume FW,0.099,0,1.5,0.0,2526,2627
14098,Pape Cabral,FW,shot-profile,low-volume FW,0.108,0,1.5,0.0,2526,2627
14109,Dmytro Bogdanov,FW,shot-profile,low-volume FW,0.288,0,1.5,0.0,2526,2627
14451,Christian Conteh,FW,understat,low-volume FW,0.48,0,1.5,0.0,2526,2627
14586,Cubo,FW,shot-profile,low-volume FW,0.071,0,1.5,0.0,2526,2627
2532,Amath Diedhiou,FW,understat,low-volume FW,0.175,0,1.2,0.0,2425,2627
8863,Marvin Park,FW,understat,low-volume FW,0.057,0,1.2,0.0,2425,2627
9826,Axel Camblan,FW,fc26,low-volume FW,0.37,1,1.2,0.07,2425+2627,2627
11254,Ilyes Housni,FW,understat,low-volume FW,0.193,0,1.2,0.0,2425,2627
11494,Justin-Noel Kalumba,FW,understat,low-volume FW,0.293,0,1.2,0.0,2425+2526,2627
12411,Junior Ndiaye,FW,understat,low-volume FW,0.114,0,1.2,0.0,2425,2627
12909,Alessandro Gabrielloni,FW,fc26,low-volume FW,0.179,0,1.2,0.0,2425,2627
13322,Erencan Yardimci,FW,understat,low-volume FW,0.527,0,1.2,0.0,2425,2627
13440,Meschack Elia,FW,understat,low-volume FW,0.176,0,1.2,0.0,2425,2627
13466,Chido Obi-Martin,FW,understat,low-volume FW,0.195,0,1.2,0.0,2425,2627
359,Timothy Chandler,FW,shot-profile,low-volume FW,0.286,1,1.0,0.04,2627,2627
757,Jeffrey Schlupp,FW,understat,low-volume FW,0.285,0,1.0,0.0,2425,2627
1109,Lucas Ocampos,FW,understat,low-volume FW,0.346,0,1.0,0.0,2425,2627
1493,Andrea Petagna,FW,understat,low-volume FW,0.0,0,1.0,0.0,2425,2627
1583,Arkadiusz Milik,FW,understat,low-volume FW,0.165,0,1.0,0.0,2526,2627
1598,Manuel De Luca,FW,fc26,low-volume FW,0.061,0,1.0,0.0,2526,2627
2854,Daler Kuzyaev,FW,understat,low-volume FW,0.079,0,1.0,0.0,2425,2627
4422,Ashley Barnes,FW,fc26,low-volume FW,0.398,0,1.0,0.0,2526,2627
4906,Alberto Cerri,FW,understat,low-volume FW,0.248,0,1.0,0.0,2425,2627
5159,Marc Cardona,FW,understat,low-volume FW,0.077,0,1.0,0.0,2425,2627
5587,Josh Maja,FW,understat,low-volume FW,0.362,1,1.0,0.1,2627,2627
6144,Sébastien Haller,FW,understat,low-volume FW,0.265,0,1.0,0.0,2425,2627
8582,Ellis Simms,FW,understat,low-volume FW,0.222,1,1.0,0.49,2627,2627
9707,Silvère Ganvoula,FW,understat,low-volume FW,0.181,0,1.0,0.0,2425,2627
9806,Ricardo Mangas,FW,understat,low-volume FW,0.206,1,1.0,0.42,2627,2627
9954,Cedric Itten,FW,fc26,low-volume FW,0.162,1,1.0,0.06,2627,2627
10125,Ibrahima Baldé,FW,fc26,low-volume FW,0.181,1,1.0,0.09,2627,2627
11091,Veljko Birmancevic,FW,understat,low-volume FW,0.458,0,1.0,0.0,2526,2627
11289,Ola Solbakken,FW,understat,low-volume FW,0.121,0,1.0,0.0,2425,2627
11381,Dawda Camara,FW,understat,low-volume FW,0.34,0,1.0,0.0,2526,2627
11406,Giovani Versini,FW,shot-profile,low-volume FW,0.191,1,1.0,0.11,2627,2627
12052,Aliou Balde,FW,fc26,low-volume FW,0.256,0,1.0,0.0,2425,2627
12334,Kingstone Mutandwa,FW,fc26,low-volume FW,0.245,0,1.0,0.0,2425,2627
12751,Ali Al-Hamadi,FW,shot-profile,low-volume FW,0.048,0,1.0,0.0,2425,2627
13023,Luciano Gondou,FW,understat,low-volume FW,0.392,1,1.0,0.05,2627,2627
13076,Aristide Zossou,FW,understat,low-volume FW,0.39,1,1.0,0.06,2627,2627
13220,Tom Edozie,FW,shot-profile,low-volume FW,0.083,0,1.0,0.0,2526,2627
13926,Alexander Røssing-Lelesiit,FW,understat,low-volume FW,0.129,0,1.0,0.0,2526,2627
13972,Andrija Maksimovic,FW,fc26,low-volume FW,0.323,0,1.0,0.0,2526,2627
14156,Mattia Mosconi,FW,shot-profile,low-volume FW,0.387,0,1.0,0.0,2526,2627
14219,Mohamadou Kanté,FW,shot-profile,low-volume FW,0.026,0,1.0,0.0,2526,2627
14222,Aitor Mañas,FW,understat,low-volume FW,0.396,0,1.0,0.0,2526,2627
14242,Zoumana Diallo,FW,understat,low-volume FW,0.058,1,1.0,0.03,2627,2627
14532,Jahyann Pandore,FW,shot-profile,low-volume FW,0.395,0,1.0,0.0,2526,2627
14597,Pierre Mounguengue,FW,shot-profile,low-volume FW,0.284,0,1.0,0.0,2526,2627
14605,Yaya Diémé,FW,understat,low-volume FW,0.049,0,1.0,0.0,2526,2627
14832,Merwan Ifnaoui,FW,understat,low-volume FW,0.183,1,1.0,0.1,2627,2627
14857,Promise David,FW,fc26,low-volume FW,0.384,1,1.0,0.52,2627,2627
14871,Anis Soubeir,FW,shot-profile,low-volume FW,0.183,1,1.0,0.33,2627,2627
14910,Mikel Amondarain,FW,shot-profile,low-volume FW,0.284,1,1.0,0.06,2627,2627
14966,Isac Lidberg,FW,fc26,low-volume FW,0.169,1,1.0,0.07,2627,2627
15007,Paul Erevbenagie,FW,shot-profile,low-volume FW,0.282,1,1.0,0.07,2627,2627
15033,Couhaib Driouech,FW,fc26,low-volume FW,0.058,1,1.0,0.04,2627,2627
15034,Leo Sauer,FW,fc26,low-volume FW,0.388,1,1.0,0.08,2627,2627
15061,Alessandro Sugamele,FW,shot-profile,low-volume FW,0.35,1,1.0,0.26,2627,2627
15066,Roy Revivo,FW,shot-profile,low-volume FW,0.2,1,1.0,0.39,2627,2627
1277,Roland Sallai,FW,understat,low-volume FW,0.232,0,0.8,0.0,2425,2627
1826,Nicola Sansone,FW,understat,low-volume FW,0.277,0,0.8,0.0,2425,2627
2631,Karim Onisiwo,FW,understat,low-volume FW,0.117,0,0.8,0.0,2425,2627
6884,Remi Oudin,FW,understat,low-volume FW,0.446,0,0.8,0.0,2425,2627
11984,Youssef Chermiti,FW,understat,low-volume FW,0.015,0,0.8,0.0,2425,2627
12373,Shio Fukuda,FW,fc26,low-volume FW,0.112,0,0.8,0.0,2425,2627
13008,Andreas Albers,FW,shot-profile,low-volume FW,0.32,0,0.8,0.0,2425,2627
13071,Ismael Konaté,FW,shot-profile,low-volume FW,0.104,0,0.8,0.0,2425,2627
13311,Djylian N&#039;Guessan,FW,understat,low-volume FW,0.15,0,0.8,0.0,2425,2627
3479,Marcus Coco,FW,understat,low-volume FW,0.16,0,0.5,0.0,2425,2627
4773,Benjamin Bourigeaud,FW,understat,low-volume FW,0.11,0,0.5,0.0,2425,2627
6208,Antonin Barak,FW,understat,low-volume FW,0.302,0,0.5,0.0,2425,2627
8946,Mourad El Ghezouani,FW,shot-profile,low-volume FW,0.104,0,0.5,0.0,2526,2627
10405,Josh Dasilva,FW,shot-profile,low-volume FW,0.123,0,0.5,0.0,2526,2627
10558,Gabriel Vidovic,FW,understat,low-volume FW,0.029,0,0.5,0.0,2425,2627
10728,Oscar Fraulo,FW,shot-profile,low-volume FW,0.226,0,0.5,0.0,2526,2627
11851,Václav Cerny,FW,understat,low-volume FW,0.039,0,0.5,0.0,2526,2627
12115,Adrián Niño,FW,shot-profile,low-volume FW,0.007,0,0.5,0.0,2425,2627
12203,Treymaurice Nyoni,FW,shot-profile,low-volume FW,0.204,0,0.5,0.0,2526,2627
12359,Callum Marshall,FW,fc26,low-volume FW,0.39,0,0.5,0.0,2526,2627
12787,Daniel Mikolajewski,FW,understat,low-volume FW,0.026,0,0.5,0.0,2526,2627
12831,Victor Orakpo,FW,fc26,low-volume FW,0.175,0,0.5,0.0,2425,2627
13126,Niama Sissoko,FW,shot-profile,low-volume FW,0.092,0,0.5,0.0,2425,2627
13247,Ezra Mayers,FW,shot-profile,low-volume FW,0.104,0,0.5,0.0,2526,2627
13532,Sean Neave,FW,shot-profile,low-volume FW,0.039,0,0.5,0.0,2526,2627
13790,Joselu Pérez,FW,shot-profile,low-volume FW,0.019,0,0.5,0.0,2526,2627
13889,Jano Monserrate,FW,shot-profile,low-volume FW,0.027,0,0.5,0.0,2526,2627
13970,Cheveyo Mul,FW,shot-profile,low-volume FW,0.123,0,0.5,0.0,2526,2627
13981,Aiman Dardari,FW,shot-profile,low-volume FW,0.039,0,0.5,0.0,2526,2627
14104,Laurs Skjellerup,FW,fc26,low-volume FW,0.167,0,0.5,0.0,2526,2627
14116,Diego Morcillo,FW,shot-profile,low-volume FW,0.318,0,0.5,0.0,2526,2627
14160,Dan Sinaté,FW,shot-profile,low-volume FW,0.089,0,0.5,0.0,2526,2627
14164,Fabio Moreno Fell,FW,understat,low-volume FW,0.157,0,0.5,0.0,2526,2627
14183,Asier Hierro,FW,shot-profile,low-volume FW,0.097,0,0.5,0.0,2526,2627
14201,Elias Legendre,FW,shot-profile,low-volume FW,0.039,0,0.5,0.0,2526,2627
14253,Fynn Schenten,FW,understat,low-volume FW,0.402,0,0.5,0.0,2526,2627
14608,Mezian Soares,FW,shot-profile,low-volume FW,0.103,0,0.5,0.0,2526,2627
522,Wilfried Zaha,FW,understat,low-volume FW,0.047,0,0.2,0.0,2425,2627
4247,Maximilian Philipp,FW,understat,low-volume FW,0.234,0,0.2,0.0,2425,2627
7395,Carlos Vinicius,FW,understat,low-volume FW,0.119,0,0.2,0.0,2425,2627
8291,Daniel Podence,FW,fc26,low-volume FW,0.231,0,0.2,0.0,2425,2627
9332,Dane Scarlett,FW,fc26,low-volume FW,0.139,0,0.2,0.0,2425,2627
9658,Billal Brahimi,FW,understat,low-volume FW,0.194,0,0.2,0.0,2425,2627
10695,Faride Alidou,FW,understat,low-volume FW,0.111,0,0.2,0.0,2425,2627
11242,Divin Mubama,FW,fc26,low-volume FW,0.009,0,0.2,0.0,2425,2627
11272,Nathan Butler-Oyedeji,FW,fc26,low-volume FW,0.047,0,0.2,0.0,2425,2627
11305,Mykhailo Mudryk,FW,understat,low-volume FW,0.052,0,0.2,0.0,2425,2627
11706,Martín Tejón,FW,shot-profile,low-volume FW,0.051,0,0.2,0.0,2425,2627
11746,Pejiño,FW,understat,low-volume FW,0.146,0,0.2,0.0,2425,2627
11793,Andy Logbo,FW,understat,low-volume FW,0.161,0,0.2,0.0,2425,2627
11907,Mohamed Daramy,FW,understat,low-volume FW,0.031,0,0.2,0.0,2425,2627
11947,Rares Burnete,FW,fc26,low-volume FW,0.042,0,0.2,0.0,2425,2627
13009,Vanja Vlahovic,FW,fc26,low-volume FW,0.032,0,0.2,0.0,2425,2627
13164,Tommaso Gabellini,FW,fc26,low-volume FW,0.184,0,0.2,0.0,2425,2627
13171,Papa Dame Ba,FW,shot-profile,low-volume FW,0.116,0,0.2,0.0,2425,2627
13262,Jonah Kusi-Asare,FW,fc26,low-volume FW,0.086,0,0.2,0.0,2425,2627
13269,Thomas Campaniello,FW,fc26,low-volume FW,0.09,0,0.2,0.0,2425,2627
13365,Plamedi Nsingi,FW,shot-profile,low-volume FW,0.047,0,0.2,0.0,2425,2627
13413,Kyogo Furuhashi,FW,understat,low-volume FW,0.112,0,0.2,0.0,2425,2627
11527,Lamine Yamal,FW,understat,right-channel cut-in,0.382,23,117.5,2.87,2425+2526+2627,2627
7490,Mason Greenwood,FW,understat,right-channel cut-in,0.346,0,88.0,0.0,2425+2526,2627
11094,Antony,FW,understat,right-channel cut-in,0.324,19,76.2,0.99,2425+2526+2627,2627
6552,Bryan Mbeumo,FW,understat,right-channel cut-in,0.412,11,69.0,2.11,2425+2526+2627,2627
1250,Mohamed Salah,FW,understat,right-channel cut-in,0.4,0,66.0,0.0,2425+2526,2627
1776,Jarrod Bowen,FW,understat,right-channel cut-in,0.584,0,61.2,0.0,2425+2526,2627
7322,Bukayo Saka,FW,understat,right-channel cut-in,0.525,9,61.2,2.3,2425+2526+2627,2627
6160,Riccardo Orsolini,FW,understat,right-channel cut-in,0.433,0,59.8,0.0,2425+2526,2627
5656,Nicolas Pepe,FW,understat,right-channel cut-in,0.481,17,59.2,1.1,2425+2526+2627,2627
13052,Francisco Conceição,FW,understat,right-channel cut-in,0.446,9,55.5,1.07,2425+2526+2627,2627
2399,Iñaki Williams,FW,understat,right-channel cut-in,0.318,7,51.2,0.87,2425+2526+2627,2627
9965,Matìas Soulè Malvano,FW,understat,right-channel cut-in,0.177,13,49.5,1.99,2425+2526+2627,2627
3226,Ousmane Dembélé,FW,understat,right-channel cut-in,0.356,2,48.8,0.06,2425+2526+2627,2627
11782,Mousa Al Tamari,FW,understat,right-channel cut-in,0.291,6,48.2,0.62,2425+2526+2627,2627
8107,Jorge De Frutos,FW,understat,right-channel cut-in,0.147,1,45.5,0.09,2425+2526+2627,2627
8094,Mathis Cherki,FW,understat,right-channel cut-in,0.261,6,44.8,0.84,2425+2526+2627,2627
7969,Sebastiano Esposito,FW,understat,right-channel cut-in,0.019,0,43.8,0.0,2425+2526,2627
6382,Pedro Neto,FW,understat,right-channel cut-in,0.463,4,41.8,0.87,2425+2526+2627,2627
1473,Matteo Politano,FW,understat,right-channel cut-in,0.174,3,41.5,0.47,2425+2526+2627,2627
11951,Gustav Isaksen,FW,understat,right-channel cut-in,0.515,3,40.8,0.21,2425+2526+2627,2627
10585,Justin Njinmah,FW,understat,right-channel cut-in,0.294,1,39.8,0.03,2425+2526+2627,2627
8791,Ritsu Doan,FW,understat,right-channel cut-in,0.458,1,36.8,0.02,2425+2526+2627,2627
8056,Arnaud Kalimuendo Muinga,FW,understat,right-channel cut-in,0.046,0,36.0,0.0,2425+2526,2627
11322,Viktor Tsygankov,FW,understat,right-channel cut-in,0.192,0,33.8,0.0,2425+2526,2627
9656,Ilan Kebbal,FW,understat,right-channel cut-in,0.435,8,33.0,1.01,2526+2627,2627
13847,Franco Mastantuono,FW,understat,right-channel cut-in,0.49,18,33.0,2.23,2526+2627,2627
12027,Mohammed Kudus,FW,understat,right-channel cut-in,0.58,1,32.8,0.05,2425+2526+2627,2627
6063,Jacob Murphy,FW,understat,right-channel cut-in,0.338,0,31.8,0.0,2425+2526,2627
9071,Matteo Cancellieri,FW,understat,right-channel cut-in,0.084,5,31.0,0.25,2425+2526+2627,2627
10772,Karim Adeyemi,FW,understat,right-channel cut-in,0.086,3,30.0,1.16,2425+2526+2627,2627
9796,Giuliano Simeone,FW,understat,right-channel cut-in,0.362,6,29.5,0.27,2425+2526+2627,2627
13561,Yan Diomande,FW,understat,right-channel cut-in,0.123,0,29.2,0.0,2425+2526,2627
13961,Giovane,FW,understat,right-channel cut-in,0.29,0,28.0,0.0,2526,2627
12362,Santiago Pierotti,FW,understat,right-channel cut-in,0.256,3,27.0,0.18,2425+2526+2627,2627
8001,Takefusa Kubo,FW,understat,right-channel cut-in,0.424,2,26.8,0.65,2425+2526+2627,2627
1424,Federico Bernardeschi,FW,understat,right-channel cut-in,0.146,7,26.5,0.62,2526+2627,2627
10760,Brennan Johnson,FW,understat,right-channel cut-in,0.273,1,26.0,0.07,2425+2526+2627,2627
5684,Arnaud Nordin,FW,understat,right-channel cut-in,0.164,2,25.8,0.76,2425+2526+2627,2627
9694,Diego López,FW,understat,right-channel cut-in,0.053,0,25.0,0.0,2425+2526,2627
13756,Santiago Hidalgo,FW,understat,right-channel cut-in,0.125,8,25.0,1.0,2526+2627,2627
5706,Dodi Lukebakio,FW,understat,right-channel cut-in,0.562,0,24.5,0.0,2425+2526,2627
9182,Sepe Elye Wahi,FW,understat,right-channel cut-in,0.057,3,24.5,0.59,2425+2526+2627,2627
11735,Sávio,FW,understat,right-channel cut-in,0.252,1,24.2,0.04,2425+2526+2627,2627
1612,Domenico Berardi,FW,understat,right-channel cut-in,0.171,4,24.0,0.23,2526+2627,2627
9524,Anthony Elanga,FW,understat,right-channel cut-in,0.359,4,23.5,0.42,2425+2526+2627,2627
7267,Woo-Yeong Jeong,FW,understat,right-channel cut-in,0.168,6,23.2,0.27,2425+2526+2627,2627
9977,Loum Tchaouna,FW,understat,right-channel cut-in,0.062,5,22.2,0.13,2425+2526+2627,2627
11978,Diego Moreira,FW,understat,right-channel cut-in,0.303,0,21.0,0.0,2425+2526,2627
9767,Habib Diarra,FW,understat,right-channel cut-in,0.052,1,20.8,0.02,2425+2526+2627,2627
11306,Cyril Ngonge,FW,understat,right-channel cut-in,0.227,0,20.8,0.0,2425+2526,2627
8920,Dilane Bakwa,FW,understat,right-channel cut-in,0.48,2,20.5,0.12,2425+2526+2627,2627
11789,Josué Casimir,FW,understat,right-channel cut-in,0.5,2,19.8,0.06,2425+2526+2627,2627
11989,Walid Cheddira,FW,understat,right-channel cut-in,0.047,0,19.8,0.0,2425+2526,2627
3314,Franck Honorat,FW,understat,right-channel cut-in,0.38,3,19.2,0.06,2425+2526+2627,2627
12322,Tajon Buchanan,FW,understat,right-channel cut-in,0.387,4,19.2,0.5,2425+2526+2627,2627
7234,John Yeboah,FW,understat,right-channel cut-in,0.093,11,18.5,1.61,2425+2627,2627
10121,Ilias Akhomach,FW,understat,right-channel cut-in,0.21,2,18.2,0.03,2425+2526+2627,2627
11401,Haissem Hassan,FW,understat,right-channel cut-in,0.452,0,17.0,0.0,2526,2627
13005,Yáser Asprilla,FW,understat,right-channel cut-in,0.271,0,17.0,0.0,2425+2526,2627
9350,Armindo Sieb,FW,understat,right-channel cut-in,0.011,0,16.2,0.0,2425+2526,2627
9645,Jim Allevinah,FW,understat,right-channel cut-in,0.402,5,16.2,0.23,2425+2526+2627,2627
10328,Edon Zhegrova,FW,understat,right-channel cut-in,0.267,1,16.2,0.02,2425+2526+2627,2627
10380,Zito,FW,understat,right-channel cut-in,0.544,0,16.2,0.0,2425+2526,2627
11062,Badredine Bouanani,FW,understat,right-channel cut-in,0.424,0,16.2,0.0,2425+2526,2627
2518,Marcos Llorente,FW,understat,right-channel cut-in,0.603,3,16.0,0.09,2425+2526+2627,2627
6087,Takuma Asano,FW,understat,right-channel cut-in,0.041,0,15.5,0.0,2425+2526,2627
6421,Brahim Diaz,FW,understat,right-channel cut-in,0.024,1,15.5,0.14,2425+2526+2627,2627
8205,Jan Thielmann,FW,understat,right-channel cut-in,0.129,2,15.5,0.09,2526+2627,2627
10084,Cristian Volpato,FW,understat,right-channel cut-in,0.441,5,15.5,0.25,2526+2627,2627
12294,Carlos Vicente,FW,understat,right-channel cut-in,0.383,0,15.2,0.0,2425+2526,2627
12733,Ibrahim Mbaye,FW,understat,right-channel cut-in,0.144,0,15.0,0.0,2425+2526,2627
13775,Estêvão,FW,understat,right-channel cut-in,0.549,1,15.0,0.03,2526+2627,2627
320,Jonas Hofmann,FW,understat,right-channel cut-in,0.383,1,14.8,0.02,2425+2526+2627,2627
12066,Ethan Mbappé,FW,understat,right-channel cut-in,0.597,5,14.8,0.7,2425+2526+2627,2627
11551,Marco Palestra,FW,understat,right-channel cut-in,0.551,0,14.5,0.0,2526,2627
9924,Fabiano Parisi,FW,understat,right-channel cut-in,0.107,0,14.2,0.0,2425+2526,2627
12060,Ernest Nuamah,FW,understat,right-channel cut-in,0.501,6,14.0,0.37,2425+2526+2627,2627
13850,Johan Bakayoko,FW,understat,right-channel cut-in,0.112,2,14.0,0.04,2526+2627,2627
900,Adama Traoré,FW,understat,right-channel cut-in,0.385,0,13.2,0.0,2425+2526,2627
6420,Romain Faivre,FW,understat,right-channel cut-in,0.019,3,13.2,0.09,2425+2526+2627,2627
5221,Leon Bailey,FW,understat,right-channel cut-in,0.615,0,12.5,0.0,2425+2526,2627
11294,Lilian Raolisoa,FW,understat,right-channel cut-in,0.167,1,12.5,0.02,2425+2526+2627,2627
9303,Dennis Man,FW,understat,right-channel cut-in,0.444,0,12.2,0.0,2425,2627
6718,Andrea Colpani,FW,understat,right-channel cut-in,0.356,3,12.0,0.46,2425+2627,2627
6691,Dejan Kulusevski,FW,understat,right-channel cut-in,0.598,0,11.8,0.0,2425,2627
13442,Tidiam Gomis,FW,understat,right-channel cut-in,0.104,6,11.8,0.88,2425+2526+2627,2627
13361,Jones El Abdellaoui,FW,understat,right-channel cut-in,0.45,3,11.5,0.31,2526+2627,2627
5595,Daniel James,FW,understat,right-channel cut-in,0.157,4,11.0,0.19,2526+2627,2627
9356,Carney Chukwuemeka,FW,understat,right-channel cut-in,0.378,0,11.0,0.0,2425+2526,2627
14064,Roony Bardghji,FW,understat,right-channel cut-in,0.611,0,11.0,0.0,2526,2627
12302,Vitor Roque,FW,understat,right-channel cut-in,0.033,0,10.2,0.0,2425,2627
14331,Ayoube Amaimouni-Echghouyab,FW,understat,right-channel cut-in,0.245,4,10.0,0.28,2526+2627,2627
8500,Víctor García,FW,understat,right-channel cut-in,0.136,0,9.5,0.0,2526,2627
11336,Moritz Broschinski,FW,understat,right-channel cut-in,0.184,0,9.2,0.0,2425,2627
7612,Nathan N&#039;Goumou Minpol,FW,understat,right-channel cut-in,0.155,3,9.0,0.25,2425+2627,2627
9061,Pontus Almqvist,FW,understat,right-channel cut-in,0.372,0,9.0,0.0,2425+2526,2627
10586,Tyler Dibling,FW,understat,right-channel cut-in,0.547,0,9.0,0.0,2425+2526,2627
10946,Yan Couto,FW,understat,right-channel cut-in,0.142,3,9.0,0.05,2425+2526+2627,2627
11903,Oscar Bobb,FW,understat,right-channel cut-in,0.152,3,9.0,0.39,2526+2627,2627
14730,David Larrubia,FW,understat,right-channel cut-in,0.479,9,9.0,0.46,2627,2627
2275,Ángel Correa,FW,understat,right-channel cut-in,0.166,0,8.5,0.0,2425,2627
11155,Wilfried Gnonto,FW,understat,right-channel cut-in,0.242,3,8.0,0.18,2526+2627,2627
8813,Tanguy Coulibaly,FW,understat,right-channel cut-in,0.012,0,7.5,0.0,2425,2627
12825,Theo Bair,FW,understat,right-channel cut-in,0.091,1,7.5,0.06,2425+2627,2627
5717,Amine Harit,FW,understat,right-channel cut-in,0.378,5,7.0,0.21,2425+2627,2627
7546,Harvey Elliott,FW,understat,right-channel cut-in,0.507,0,6.8,0.0,2425+2526,2627
12285,Mamadou Coulibaly,FW,understat,right-channel cut-in,0.227,0,6.8,0.0,2425+2526,2627
12603,Mikey Moore,FW,understat,right-channel cut-in,0.231,6,6.8,0.77,2425+2627,2627
695,Bertrand Traoré,FW,understat,right-channel cut-in,0.534,0,6.0,0.0,2526,2627
1836,Franco Vázquez,FW,understat,right-channel cut-in,0.094,0,6.0,0.0,2526,2627
10730,Muhammed Damar,FW,understat,right-channel cut-in,0.083,0,6.0,0.0,2526,2627
12812,Augustine Boakye,FW,understat,right-channel cut-in,0.053,0,6.0,0.0,2425,2627
7934,Andreas Skov Olsen,FW,understat,right-channel cut-in,0.412,0,5.2,0.0,2425+2526,2627
12911,Abdul Fatawu,FW,understat,right-channel cut-in,0.111,2,5.2,0.03,2425+2627,2627
13818,Kendry Páez,FW,understat,right-channel cut-in,0.132,0,5.0,0.0,2526,2627
14755,Jacobo Ortega,FW,understat,right-channel cut-in,0.068,5,5.0,0.74,2627,2627
3269,Anthony Lopes,GK,understat,goalkeeper,,0,1.5,0.0,2526,2627
2385,Mat Ryan,GK,understat,goalkeeper,,0,1.0,0.0,2526,2627
2225,Gerónimo Rulli,GK,understat,goalkeeper,,0,0.5,0.0,2526,2627
5283,Daniel Heuer Fernandes,GK,understat,goalkeeper,,0,0.5,0.0,2526,2627
5552,Nick Pope,GK,understat,goalkeeper,,0,0.5,0.0,2526,2627
6596,Finn Dahmen,GK,understat,goalkeeper,,0,0.5,0.0,2526,2627
12964,Kamil Grabara,GK,understat,goalkeeper,,0,0.5,0.0,2526,2627
449,Robin Zentner,GK,understat,goalkeeper,,0,0.2,0.0,2425,2627
1302,Emil Audero,GK,understat,goalkeeper,,0,0.2,0.0,2425,2627
5061,Kepa,GK,understat,goalkeeper,,0,0.2,0.0,2425,2627
6643,Francisco Vieites,GK,understat,goalkeeper,,0,0.2,0.0,2425,2627
6709,Yehvann Diouf,GK,understat,goalkeeper,,0,0.2,0.0,2425,2627
7048,Frederik Rönnow,GK,understat,goalkeeper,,0,0.2,0.0,2425,2627
7702,Dean Henderson,GK,understat,goalkeeper,,0,0.2,0.0,2425,2627
9773,Joan García,GK,understat,goalkeeper,,0,0.2,0.0,2425,2627
10967,Mile Svilar,GK,understat,goalkeeper,,0,0.2,0.0,2425,2627
8824,Jude Bellingham,MF,understat,aerial / set-piece,0.311,11,52.0,1.22,2425+2526+2627,2627
7422,Christoph Baumgartner,MF,understat,aerial / set-piece,0.344,0,50.2,0.0,2425+2526,2627
3603,Corentin Tolisso,MF,understat,aerial / set-piece,0.329,5,44.8,0.82,2425+2526+2627,2627
3264,Mauro Arambarri,MF,understat,aerial / set-piece,0.381,0,42.5,0.0,2425+2526,2627
10734,Jens Stage,MF,understat,aerial / set-piece,0.312,0,39.5,0.0,2425+2526,2627
3291,Adrien Rabiot,MF,understat,aerial / set-piece,0.199,3,38.8,0.59,2425+2526+2627,2627
